1, 9.99504, 201.196
2, 9.99504, 132.185
3, 9.99504, 80.9419
4, 9.99504, 66.5615
5, 9.99504, 58.899
6, 9.99504, 51.8497
7, 9.99504, 47.0799
8, 9.99504, 43.7525
9, 9.99504, 40.9178
10, 9.99504, 39.4046
11, 9.99504, 37.754
12, 9.99504, 35.7654
13, 9.99504, 34.8461
14, 9.99504, 33.8384
15, 9.99504, 32.8247
16, 9.99504, 32.3582
17, 9.99504, 31.8968
18, 9.99504, 31.4491
19, 9.99504, 31.2303
20, 9.99504, 30.0419
21, 9.99504, 29.973
22, 9.99504, 29.4181
23, 9.99504, 29.0562
24, 9.99504, 28.9321
25, 9.99504, 28.4111
26, 9.99504, 28.8331
27, 9.99504, 28.5541
28, 9.99504, 28.3808
29, 9.99504, 28.1981
30, 9.99504, 28.3682
31, 9.99504, 27.6362
32, 9.99504, 27.4893
33, 9.99504, 29.7649
34, 9.99504, 28.5012
35, 9.99504, 29.6333
36, 9.99504, 30.6247
37, 9.99504, 29.8069
38, 9.99504, 30.1929
39, 9.99504, 29.9002
40, 9.99504, 29.5235
41, 9.99504, 32.1054
42, 9.99504, 30.1674
43, 9.99504, 31.0836
44, 9.99504, 31.8084
45, 9.99504, 30.9273
46, 9.99504, 31.7503
47, 9.99504, 30.7483
48, 9.99504, 30.3616
49, 9.99504, 31.353
50, 9.99504, 31.8634
51, 9.99504, 31.5153
52, 9.99504, 31.1518
53, 9.99504, 33.6462
54, 9.99504, 32.6742
55, 9.99504, 33.9888
56, 9.99504, 31.9519
57, 9.99504, 33.8861
58, 9.99504, 32.3246
59, 9.99504, 35.3966
60, 9.99504, 32.7734
61, 9.99504, 35.992
62, 9.99504, 33.6095
63, 9.99504, 33.1749
64, 9.99504, 32.3019
