16, 9.99018, 32.0638
16, 9.99356, 32.1716
16, 9.99809, 31.8806
16, 9.99358, 32.6909
16, 9.99516, 32.2409
16, 9.99301, 32.0684
16, 9.99452, 32.324
16, 9.99531, 32.5296
16, 9.99441, 32.0398
16, 9.99344, 33.01
16, 9.99601, 32.0081
16, 9.99256, 41.1473
16, 9.99146, 32.837
16, 9.99325, 31.867
16, 9.9958, 31.6703
16, 9.99654, 31.7875
16, 9.99723, 32.0255
16, 9.9974, 31.3956
16, 9.99458, 33.4126
16, 9.99538, 31.664
16, 9.99331, 31.4436
16, 9.99379, 31.5426
16, 9.9966, 31.5819
16, 9.99887, 38.716
16, 9.99478, 37.251
16, 9.99748, 31.874
16, 9.99031, 31.7344
16, 9.99847, 32.4017
16, 9.9942, 31.3832
16, 9.993, 31.3773
16, 9.99506, 32.1861
16, 9.99357, 31.47
16, 9.99578, 31.5337
16, 9.99545, 31.4535
16, 9.99465, 31.4606
16, 9.99253, 31.9404
16, 9.99097, 32.187
16, 9.99809, 35.8179
16, 9.99543, 31.947
16, 9.99749, 32.2589
16, 9.99739, 32.0603
16, 9.99639, 32.0974
16, 9.997, 32.0688
16, 9.99533, 32.1777
16, 9.99475, 32.0722
16, 9.9952, 36.8803
16, 9.99615, 36.4328
16, 9.99346, 36.9618
16, 9.99444, 32.1901
16, 9.99286, 35.439
