1, 9.99504, 72.3794
2, 9.99504, 41.7828
3, 9.99504, 30.9374
4, 9.99504, 25.0894
5, 9.99504, 22.7659
6, 9.99504, 20.4136
7, 9.99504, 19.0004
8, 9.99504, 17.6301
9, 9.99504, 16.9285
10, 9.99504, 16.1694
11, 9.99504, 15.5987
12, 9.99504, 15.1265
13, 9.99504, 14.6882
14, 9.99504, 14.2937
15, 9.99504, 13.9544
16, 9.99504, 13.7306
17, 9.99504, 13.4248
18, 9.99504, 13.6217
19, 9.99504, 13.0571
20, 9.99504, 12.8816
21, 9.99504, 13.2009
22, 9.99504, 12.6251
23, 9.99504, 12.6578
24, 9.99504, 12.7402
25, 9.99504, 12.2445
26, 9.99504, 12.1999
27, 9.99504, 12.2113
28, 9.99504, 12.225
29, 9.99504, 12.5295
30, 9.99504, 12.4983
31, 9.99504, 12.5395
32, 9.99504, 12.4869
